You entered a buffer length of 100
 878, -0.002046, 0.076524, 1.526194, -0.266989, 0.477059, -0.341963, 0.263555, -0.892717, 2.367778
 880, 0.004774, 0.073311, 1.505565, -0.266989, 0.495660, -0.379036, 0.263555, -1.024391, 2.367778
 882, 0.011657, 0.069789, 1.483494, -0.266989, 0.514261, -0.440823, 0.263555, -1.162335, 2.367778
 885, 0.018539, 0.065526, 1.460043, -0.266989, 0.532862, -0.484074, 0.263555, -1.193686, 2.367778
 887, 0.025484, 0.060768, 1.436217, -0.266989, 0.532862, -0.545862, 0.263555, -1.375521, 2.367778
 889, 0.032242, 0.055331, 1.410634, -0.266989, 0.545263, -0.669437, 0.263555, -1.444493, 2.367778
 892, 0.039187, 0.048596, 1.384237, -0.266989, 0.551463, -0.743582, 0.263555, -1.576167, 2.367778
 894, 0.046193, 0.041058, 1.356585, -0.266989, 0.557664, -0.836263, 0.263555, -1.657679, 2.367778
 897, 0.053137, 0.032531, 1.328056, -0.266989, 0.582465, -0.916587, 0.263555, -1.745462, 2.367778
 899, 0.060206, 0.023139, 1.298711, -0.266989, 0.582465, -0.953659, 0.263555, -1.758002, 2.367778
 902, 0.066902, 0.013377, 1.269116, -0.266989, 0.582465, -0.953659, 0.263555, -1.820704, 2.367778
 904, 0.073227, 0.003491, 1.238957, -0.266989, 0.582465, -0.990732, 0.263555, -1.820704, 2.367778
 906, 0.078435, -0.006828, 1.209173, -0.266989, 0.582465, -1.046341, 0.263555, -1.839515, 2.367778
 909, 0.083581, -0.017764, 1.178512, -0.266989, 0.582465, -1.089592, 0.263555, -1.839515, 2.367778
 911, 0.090030, -0.029195, 1.147663, -0.266989, 0.650670, -1.095771, 0.263555, -1.858325, 2.367778
 913, 0.097656, -0.040749, 1.116375, -0.266989, 0.762277, -1.095771, 0.263555, -1.870866, 2.367778
 916, 0.106399, -0.052241, 1.084710, -0.266989, 0.849082, -1.095771, 0.263555, -1.870866, 2.367778
 918, 0.115947, -0.063796, 1.052795, -0.266989, 0.892485, -1.095771, 0.263555, -1.870866, 2.367778
 920, 0.125930, -0.075473, 1.020566, -0.266989, 0.935888, -1.095771, 0.263555, -1.870866, 2.367778
 922, 0.136347, -0.087213, 0.988149, -0.266989, 0.935888, -1.095771, 0.263555, -1.870866, 2.367778
 925, 0.146329, -0.099076, 0.955544, -0.266989, 0.935888, -1.095771, 0.263555, -1.870866, 2.367778
 927, 0.155506, -0.110692, 0.922563, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 929, 0.164001, -0.122061, 0.889206, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 932, 0.172061, -0.132998, 0.855598, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 934, 0.179812, -0.143378, 0.821739, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 936, 0.187376, -0.152955, 0.787629, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 939, 0.194878, -0.161914, 0.753519, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 942, 0.202381, -0.170194, 0.720036, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 944, 0.209635, -0.177670, 0.686930, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 946, 0.216642, -0.184281, 0.654325, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 949, 0.223400, -0.190028, 0.622284, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 951, 0.229787, -0.194847, 0.590933, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 953, 0.235677, -0.198987, 0.560398, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 956, 0.241381, -0.202570, 0.531053, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 958, 0.246714, -0.205598, 0.502837, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 960, 0.251426, -0.207946, 0.476001, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 962, 0.255270, -0.209491, 0.450857, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 965, 0.258433, -0.210047, 0.427470, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 967, 0.261409, -0.209861, 0.405900, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 969, 0.264571, -0.209305, 0.385459, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 972, 0.267981, -0.208502, 0.365959, -0.266989, 0.935888, -1.095771, 0.263555, -1.877136, 2.367778
 974, 0.271639, -0.207637, 0.347274, -0.266989, 0.935888, -1.095771, 0.306806, -1.877136, 2.367778
 976, 0.275112, -0.206525, 0.329341, -0.266989, 0.935888, -1.095771, 0.343878, -1.877136, 2.367778
 978, 0.278026, -0.205104, 0.311659, -0.266989, 0.935888, -1.095771, 0.362415, -1.877136, 2.367778
 982, 0.280506, -0.203374, 0.293852, -0.266989, 0.935888, -1.095771, 0.368593, -1.877136, 2.367778
 984, 0.282552, -0.201458, 0.276296, -0.266989, 0.935888, -1.095771, 0.374772, -1.877136, 2.367778
 986, 0.284474, -0.199296, 0.259115, -0.266989, 0.935888, -1.095771, 0.393308, -1.877136, 2.367778
 989, 0.286210, -0.196701, 0.242123, -0.266989, 0.935888, -1.095771, 0.405666, -1.877136, 2.367778
