You entered a buffer length of 100
 1080, -0.003472, 0.096667, 1.341349, -0.068576, 0.036830, 0.034941, 0.226482, 1.076120, 1.947675
 1083, -0.003658, 0.098582, 1.350190, -0.068576, 0.036830, 0.034941, 0.226482, 1.069850, 1.966486
 1085, -0.003782, 0.100559, 1.359281, -0.068576, 0.036830, 0.034941, 0.226482, 1.069850, 1.979026
 1087, -0.003906, 0.102475, 1.368373, -0.068576, 0.036830, 0.034941, 0.232661, 1.069850, 1.997837
 1090, -0.003968, 0.104328, 1.377590, -0.068576, 0.036830, 0.034941, 0.238840, 1.069850, 2.016647
 1092, -0.004092, 0.106182, 1.386996, -0.068576, 0.036830, 0.034941, 0.238840, 1.069850, 2.029188
 1094, -0.004216, 0.107974, 1.396464, -0.068576, 0.036830, 0.034941, 0.238840, 1.069850, 2.041728
 1097, -0.004340, 0.109765, 1.406057, -0.068576, 0.036830, 0.034941, 0.245018, 1.069850, 2.047998
 1099, -0.004526, 0.111557, 1.415650, -0.068576, 0.036830, 0.034941, 0.245018, 1.069850, 2.060539
 1101, -0.004774, 0.113411, 1.425306, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.066809
 1103, -0.004960, 0.115326, 1.435025, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.073079
 1106, -0.005208, 0.117118, 1.444807, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.079349
 1108, -0.005394, 0.119034, 1.454588, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.079349
 1111, -0.005580, 0.121011, 1.464370, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.079349
 1114, -0.005580, 0.122864, 1.474088, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.079349
 1116, -0.005642, 0.124718, 1.483682, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.079349
 1118, -0.005704, 0.126572, 1.493212, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.079349
 1120, -0.005704, 0.128364, 1.502680, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.079349
 1123, -0.005704, 0.130032, 1.512023, -0.068576, 0.036830, 0.034941, 0.251197, 1.069850, 2.079349
 1125, -0.005704, 0.131700, 1.521240, -0.068576, 0.043031, 0.034941, 0.251197, 1.069850, 2.079349
 1127, -0.005642, 0.133183, 1.530207, -0.068576, 0.049231, 0.034941, 0.251197, 1.069850, 2.079349
 1130, -0.005456, 0.134604, 1.538985, -0.068576, 0.067832, 0.034941, 0.251197, 1.069850, 2.079349
 1132, -0.005084, 0.135840, 1.547638, -0.068576, 0.074033, 0.034941, 0.251197, 1.069850, 2.079349
 1134, -0.004650, 0.137076, 1.556228, -0.068576, 0.086434, 0.034941, 0.251197, 1.069850, 2.079349
 1137, -0.004092, 0.138250, 1.564504, -0.068576, 0.092634, 0.034941, 0.251197, 1.069850, 2.079349
 1139, -0.003534, 0.139300, 1.572656, -0.068576, 0.098834, 0.034941, 0.251197, 1.069850, 2.079349
 1141, -0.002852, 0.140227, 1.580556, -0.068576, 0.098834, 0.034941, 0.251197, 1.069850, 2.079349
 1143, -0.002108, 0.140968, 1.588268, -0.068576, 0.105035, 0.034941, 0.251197, 1.069850, 2.079349
 1146, -0.001302, 0.141648, 1.595730, -0.068576, 0.111235, 0.034941, 0.251197, 1.069850, 2.079349
 1148, -0.000372, 0.142266, 1.603003, -0.068576, 0.117436, 0.034941, 0.251197, 1.069850, 2.079349
 1150, 0.000620, 0.142822, 1.610089, -0.068576, 0.123636, 0.034941, 0.251197, 1.069850, 2.079349
 1154, 0.001674, 0.143254, 1.616986, -0.068576, 0.123636, 0.034941, 0.251197, 1.069850, 2.079349
 1156, 0.002790, 0.143625, 1.623632, -0.068576, 0.123636, 0.034941, 0.251197, 1.069850, 2.079349
 1158, 0.003906, 0.143872, 1.630091, -0.068576, 0.129836, 0.034941, 0.251197, 1.069850, 2.079349
 1160, 0.005022, 0.144058, 1.636298, -0.068576, 0.129836, 0.034941, 0.251197, 1.069850, 2.079349
 1163, 0.006138, 0.144243, 1.642317, -0.068576, 0.129836, 0.034941, 0.251197, 1.069850, 2.079349
 1165, 0.007254, 0.144366, 1.648086, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1167, 0.008495, 0.144490, 1.653666, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1170, 0.009735, 0.144552, 1.659059, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1172, 0.010913, 0.144552, 1.664326, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1174, 0.012091, 0.144552, 1.669279, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1177, 0.013145, 0.144366, 1.674045, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1179, 0.014199, 0.144181, 1.678559, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1181, 0.014943, 0.143996, 1.682886, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1183, 0.015501, 0.143749, 1.687087, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1186, 0.015997, 0.143501, 1.691099, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1188, 0.016431, 0.143193, 1.694862, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1190, 0.016865, 0.142945, 1.698498, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1193, 0.017485, 0.142698, 1.701947, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1196, 0.018229, 0.142575, 1.705019, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1198, 0.019097, 0.142513, 1.707904, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1201, 0.020027, 0.142389, 1.710474, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1203, 0.021081, 0.142389, 1.712732, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1205, 0.022073, 0.142389, 1.714801, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1207, 0.023065, 0.142389, 1.716619, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1210, 0.023996, 0.142389, 1.718061, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1212, 0.024988, 0.142266, 1.719253, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1214, 0.025980, 0.142080, 1.720068, -0.068576, 0.136037, 0.034941, 0.251197, 1.069850, 2.079349
 1217, 0.027158, 0.141833, 1.720569, -0.068576, 0.136037, 0.016405, 0.251197, 1.069850, 2.079349
 1219, 0.028398, 0.141462, 1.720757, -0.068576, 0.136037, 0.004047, 0.251197, 1.069850, 2.079349
 1221, 0.029638, 0.140906, 1.720507, -0.068576, 0.136037, -0.002132, 0.251197, 1.069850, 2.079349
