You entered a buffer length of 20
 911, 0.012649, -0.006457, 1.040693, 0.005828, 0.018229, -0.014489, -0.002132, 1.019688, 1.069850
 914, 0.012649, -0.006457, 1.042888, 0.005828, 0.018229, -0.014489, 0.004047, 1.019688, 1.069850
 916, 0.012959, -0.006148, 1.044456, 0.005828, 0.018229, -0.014489, 0.004047, 1.019688, 1.069850
 918, 0.012959, -0.005839, 1.046964, 0.005828, 0.018229, -0.014489, 0.010226, 1.019688, 1.069850
 921, 0.012959, -0.005221, 1.049158, 0.005828, 0.018229, -0.014489, 0.010226, 1.019688, 1.069850
 923, 0.012649, -0.004294, 1.051353, 0.005828, 0.018229, -0.014489, 0.016405, 1.019688, 1.069850
 925, 0.012649, -0.003059, 1.053547, 0.005828, 0.018229, -0.014489, 0.016405, 1.019688, 1.069850
 927, 0.012339, -0.001823, 1.055115, 0.005828, 0.018229, -0.014489, 0.022583, 1.019688, 1.069850
 930, 0.012339, -0.000587, 1.056682, 0.005828, 0.018229, -0.014489, 0.022583, 1.019688, 1.069850
 932, 0.012029, 0.001267, 1.058250, 0.005828, 0.018229, -0.014489, 0.022583, 1.019688, 1.069850
 934, 0.011719, 0.003120, 1.059504, 0.005828, 0.018229, -0.014489, 0.022583, 1.019688, 1.069850
 937, 0.011409, 0.004974, 1.060444, 0.005828, 0.018229, -0.014489, 0.022583, 1.019688, 1.069850
 940, 0.011409, 0.006827, 1.061071, 0.005828, 0.018229, -0.014489, 0.028762, 1.019688, 1.069850
 942, 0.011719, 0.008990, 1.061071, 0.005828, 0.018229, -0.014489, 0.028762, 1.019688, 1.069850
 945, 0.012029, 0.010844, 1.060758, 0.005828, 0.018229, -0.014489, 0.034941, 1.019688, 1.069850
 947, 0.012339, 0.012697, 1.060444, 0.005828, 0.018229, -0.014489, 0.034941, 1.019688, 1.069850
 949, 0.012649, 0.014551, 1.059817, 0.005828, 0.018229, -0.014489, 0.034941, 1.019688, 1.069850
 951, 0.012649, 0.016096, 1.058877, 0.005828, 0.018229, -0.014489, 0.034941, 1.019688, 1.069850
 954, 0.012649, 0.017640, 1.057623, 0.005828, 0.018229, -0.014489, 0.034941, 1.019688, 1.069850
 956, 0.012649, 0.019185, 1.056682, -0.000372, 0.018229, -0.014489, 0.034941, 1.019688, 1.069850
 958, 0.012339, 0.020730, 1.055428, -0.000372, 0.018229, -0.014489, 0.034941, 1.019688, 1.069850
 961, 0.012029, 0.022583, 1.053547, -0.000372, 0.018229, -0.014489, 0.034941, 1.019688, 1.069850
