     29535,  -0.03044653,  -0.12715352,   0.94453788
     29537,  -0.03044653,  -0.12096750,   0.94453788
     29539,  -0.03659735,  -0.12715352,   0.93830621
     29541,  -0.04274817,  -0.12715352,   0.94453788
     29543,  -0.04274817,  -0.12096750,   0.94453788
     29546,  -0.04274817,  -0.11478148,   0.94453788
     29548,  -0.04274817,  -0.11478148,   0.93830621
     29550,  -0.04889899,  -0.10859548,   0.93830621
     29552,  -0.04889899,  -0.11478148,   0.93207449
     29554,  -0.04274817,  -0.10859548,   0.93207449
     29557,  -0.04889899,  -0.10859548,   0.93207449
     29559,  -0.04889899,  -0.10859548,   0.93207449
     29561,  -0.04889899,  -0.11478148,   0.93207449
     29563,  -0.05504981,  -0.10859548,   0.93207449
     29565,  -0.05504981,  -0.11478148,   0.92584282
     29569,  -0.05504981,  -0.10859548,   0.92584282
     29571,  -0.05504981,  -0.10859548,   0.92584282
     29573,  -0.05504981,  -0.10240946,   0.92584282
     29575,  -0.04889899,  -0.10240946,   0.92584282
     29577,  -0.04889899,  -0.10859548,   0.92584282
     29580,  -0.04274817,  -0.10859548,   0.92584282
     29582,  -0.03659735,  -0.10859548,   0.93207449
     29584,  -0.03659735,  -0.10859548,   0.93207449
     29586,  -0.04274817,  -0.10859548,   0.93207449
     29588,  -0.03659735,  -0.10859548,   0.93207449
     29591,  -0.03659735,  -0.10859548,   0.92584282
     29593,  -0.03659735,  -0.11478148,   0.92584282
     29595,  -0.03044653,  -0.11478148,   0.93207449
     29597,  -0.03044653,  -0.11478148,   0.93207449
     29599,  -0.03044653,  -0.12096750,   0.93207449
     29602,  -0.03044653,  -0.11478148,   0.93207449
     29604,  -0.03044653,  -0.12096750,   0.93830621
     29606,  -0.03044653,  -0.12096750,   0.93830621
     29608,  -0.02429572,  -0.12096750,   0.93830621
     29611,  -0.02429572,  -0.12096750,   0.93830621
     29614,  -0.02429572,  -0.11478148,   0.94453788
     29616,  -0.02429572,  -0.12096750,   0.94453788
     29618,  -0.01814490,  -0.11478148,   0.93830621
     29620,  -0.01814490,  -0.11478148,   0.93207449
     29622,  -0.01199408,  -0.10859548,   0.93207449
     29625,  -0.01199408,  -0.10859548,   0.93830621
     29627,  -0.00584326,  -0.10859548,   0.93830621
     29629,  -0.01199408,  -0.10240946,   0.93830621
     29631,  -0.01199408,  -0.10240946,   0.93207449
     29633,  -0.01199408,  -0.09622344,   0.93207449
     29636,  -0.01199408,  -0.09003744,   0.92584282
     29638,  -0.01199408,  -0.09003744,   0.92584282
     29640,  -0.01814490,  -0.08385142,   0.92584282
     29642,  -0.01814490,  -0.08385142,   0.93207449
     29644,  -0.01199408,  -0.07766541,   0.91961116
     29647,  -0.01199408,  -0.07766541,   0.91961116
     29649,  -0.01199408,  -0.08385142,   0.91961116
     29651,  -0.00584326,  -0.08385142,   0.92584282
     29654,  -0.00584326,  -0.07766541,   0.91961116
     29656,  -0.01199408,  -0.07766541,   0.91961116
     29659,  -0.01199408,  -0.07766541,   0.91961116
     29661,  -0.00584326,  -0.07766541,   0.92584282
     29663,  -0.01199408,  -0.07766541,   0.92584282
     29665,  -0.01814490,  -0.07766541,   0.92584282
     29667,  -0.01814490,  -0.07766541,   0.92584282
     29670,  -0.02429572,  -0.07766541,   0.93830621
     29672,  -0.02429572,  -0.07766541,   0.93830621
     29674,  -0.02429572,  -0.08385142,   0.93830621
     29676,  -0.02429572,  -0.09003744,   0.93830621
     29678,  -0.02429572,  -0.08385142,   0.94453788
     29681,  -0.02429572,  -0.09003744,   0.95076960
     29683,  -0.01814490,  -0.08385142,   0.95700127
     29685,  -0.01814490,  -0.08385142,   0.95700127
     29687,  -0.01814490,  -0.09003744,   0.96323299
     29689,  -0.01199408,  -0.09003744,   0.96946466
     29692,  -0.00584326,  -0.09622344,   0.97569638
     29694,   0.00030756,  -0.10240946,   0.97569638
     29697,   0.00030756,  -0.10240946,   0.96946466
     29699,   0.00030756,  -0.10859548,   0.97569638
     29701,   0.00030756,  -0.10859548,   0.97569638
     29704,   0.00030756,  -0.10859548,   0.96946466
     29706,  -0.00584326,  -0.10859548,   0.96946466
     29708,  -0.00584326,  -0.11478148,   0.96946466
     29710,  -0.01199408,  -0.10859548,   0.96946466
     29713,  -0.01814490,  -0.11478148,   0.96946466
     29715,  -0.01814490,  -0.11478148,   0.96946466
     29717,  -0.02429572,  -0.11478148,   0.96946466
     29719,  -0.02429572,  -0.11478148,   0.96946466
     29721,  -0.03044653,  -0.10859548,   0.95700127
     29723,  -0.03044653,  -0.10859548,   0.95700127
     29726,  -0.03659735,  -0.10240946,   0.95076960
