,X Axis,Y Axis,Z Axis
814348,-0.03015715,-0.00415313,0.98043895
814350,-0.03015715,-0.00415313,0.9866097
814352,-0.03617656,-0.010306,0.98043895
814355,-0.03015715,-0.010306,0.98043895
814357,-0.03015715,-0.010306,0.98043895
814359,-0.02413779,-0.01645893,0.98043895
814362,-0.01811838,-0.01645893,0.9866097
814364,-0.01811838,-0.0226118,0.98043895
814366,-0.01209903,-0.0226118,0.98043895
814369,-0.01209903,-0.03491759,0.9742682
814371,-0.00607961,-0.03491759,0.98043895
814373,-0.00607961,-0.04107052,0.9742682
814375,-0.00607961,-0.03491759,0.9742682
814379,-0.00607961,-0.04107052,0.9742682
814381,-0.00607961,-0.04722339,0.9742682
814383,-0.01209903,-0.04722339,0.9742682
814386,-0.00006026,-0.04107052,0.96809745
814388,-0.01209903,-0.04722339,0.96809745
814390,-0.01209903,-0.04722339,0.96809745
814392,-0.01209903,-0.05337632,0.96809745
814395,-0.01811838,-0.05952919,0.96809745
814397,-0.01209903,-0.05952919,0.9619267
814399,-0.01209903,-0.05952919,0.9619267
814402,-0.01209903,-0.04722339,0.98043895
814404,-0.00607961,-0.05952919,0.96809745
814406,-0.01209903,-0.05952919,0.96809745
814409,-0.01209903,-0.05952919,0.9742682
814411,-0.01209903,-0.06568211,0.96809745
814413,-0.01209903,-0.06568211,0.96809745
814415,-0.01209903,-0.06568211,0.96809745
814418,-0.03015715,-0.07183498,0.98043895
814420,-0.01811838,-0.05952919,0.98043895
814423,-0.02413779,-0.05952919,0.9866097
814426,-0.03015715,-0.05952919,0.9866097
814428,-0.02413779,-0.05337632,0.99278045
814430,-0.02413779,-0.05337632,0.99278045
814432,-0.01811838,-0.05337632,0.9989512
814435,-0.03617656,-0.06568211,0.9742682
814437,-0.01811838,-0.04722339,0.99278045
814439,-0.01811838,-0.04722339,0.9989512
814442,-0.01811838,-0.04107052,0.99278045
814444,-0.01811838,-0.03491759,0.99278045
814446,-0.02413779,-0.03491759,0.99278045
814448,-0.02413779,-0.04107052,0.99278045
814451,-0.03015715,-0.05337632,0.9742682
814453,-0.03015715,-0.02876472,0.9989512
814455,-0.03015715,-0.03491759,0.9989512
814458,-0.03015715,-0.02876472,0.9989512
814460,-0.03015715,-0.02876472,1.00512195
814462,-0.02413779,-0.0226118,1.00512195
814466,-0.02413779,-0.01645893,0.9989512
814468,-0.01209903,-0.010306,0.99278045
814470,-0.01209903,-0.010306,1.0112927
814472,-0.01209903,-0.00415313,1.01746345
814475,-0.01811838,-0.00415313,1.01746345
814477,-0.01811838,0.00199974,1.01746345
814479,-0.01811838,0.00199974,1.0236342
814482,-0.01811838,0.00199974,1.0236342
814484,-0.00607961,0.00815272,1.03597569
814486,-0.01209903,0.00199974,1.02980494
814488,-0.01209903,0.00815272,1.0236342
814491,-0.01209903,0.00815272,1.0236342
814493,-0.01209903,0.00199974,1.0236342
814495,-0.00607961,0.00199974,1.02980494
814498,-0.01811838,0.00199974,1.02980494
814500,-0.02413779,0.00815272,1.02980494
814502,-0.01811838,0.00815272,1.02980494
814505,-0.02413779,0.00815272,1.02980494
814508,-0.03015715,0.01430559,1.02980494
814510,-0.04219592,0.02045846,1.02980494
814512,-0.04821533,0.02661145,1.03597569
814515,-0.05423468,0.03276432,1.03597569
814517,-0.04821533,0.03891718,1.04831719
814519,-0.04219592,0.03891718,1.04831719
814522,-0.03617656,0.03891718,1.04831719
814524,-0.03617656,0.04507005,1.04214644
814526,-0.03015715,0.05122304,1.04214644
814528,-0.03015715,0.05122304,1.03597569
814531,-0.02413779,0.05737591,1.02980494
814533,-0.02413779,0.05122304,1.0236342
814535,-0.03015715,0.05122304,1.01746345
814538,-0.02413779,0.06352878,1.01746345
814540,-0.02413779,0.06352878,1.01746345
814542,-0.02413779,0.06352878,1.01746345
814545,-0.02413779,0.06352878,1.0112927
814547,-0.02413779,0.06352878,1.0112927
814550,-0.02413779,0.06352878,1.00512195
814552,-0.01209903,0.05122304,0.9989512
814555,-0.00607961,0.04507005,0.9989512
814557,-0.00607961,0.03891718,0.99278045
814559,-0.00006026,0.03276432,0.9866097
814562,-0.00006026,0.02661145,0.98043895
814564,-0.00006026,0.02045846,0.9742682
814566,-0.00006026,0.01430559,0.9619267
