,X Axis,Y Axis,Z Axis
719181,0.03003669,-0.98861712,-0.05007547
719183,0.03003669,-0.98861712,-0.05007547
719185,0.03605604,-0.99476999,-0.05007547
719188,0.03003669,-0.99476999,-0.05007547
719191,0.03003669,-0.98861712,-0.05624622
719193,0.03003669,-0.98861712,-0.05624622
719195,0.03003669,-0.99476999,-0.06241697
719198,0.03003669,-0.98861712,-0.06241697
719200,0.02401733,-0.99476999,-0.05624622
719202,0.01799786,-0.99476999,-0.05624622
719205,0.01799786,-0.99476999,-0.06241697
719207,0.01197851,-1.00092292,-0.06241697
719209,0.01197851,-1.00707579,-0.06241697
719212,0.01197851,-1.00707579,-0.06241697
719214,0.01197851,-1.01322865,-0.06241697
719216,0.01197851,-1.01322865,-0.06241697
719218,-0.00006026,-1.01938164,-0.05624622
719221,0.00595915,-1.01322865,-0.06241697
719223,0.00595915,-1.01322865,-0.05624622
719225,0.00595915,-1.01322865,-0.06241697
719228,-0.00006026,-1.01322865,-0.06241697
719230,0.00595915,-1.01938164,-0.06241697
719233,-0.00006026,-1.01938164,-0.06241697
719235,-0.00607961,-1.03168738,-0.06858772
719238,-0.00006026,-1.01938164,-0.05624622
719240,-0.00607961,-1.01938164,-0.06241697
719242,-0.00607961,-1.01938164,-0.05624622
719245,-0.00607961,-1.01938164,-0.06241697
719247,-0.00607961,-1.03168738,-0.06241697
719249,-0.01209903,-1.02553451,-0.05624622
719252,-0.00006026,-1.02553451,-0.06241697
719254,-0.00607961,-1.02553451,-0.06241697
719256,-0.00607961,-1.03168738,-0.06241697
719258,-0.01209903,-1.02553451,-0.06241697
719261,-0.00607961,-1.03168738,-0.06241697
719263,-0.00006026,-1.02553451,-0.06858772
719265,-0.00607961,-1.02553451,-0.06858772
719268,0.00595915,-1.01322865,-0.06241697
719270,-0.00006026,-1.01938164,-0.07475847
719272,0.00595915,-1.01938164,-0.07475847
719275,0.01197851,-1.01938164,-0.06858772
719278,0.00595915,-1.01938164,-0.07475847
719280,0.00595915,-1.01322865,-0.06858772
719282,0.00595915,-1.01322865,-0.07475847
719285,-0.00006026,-1.01322865,-0.06241697
719287,0.01197851,-1.00092292,-0.06858772
719289,0.01197851,-1.00092292,-0.07475847
719292,0.01197851,-0.99476999,-0.06858772
719294,0.01197851,-0.99476999,-0.06858772
719296,0.01799786,-0.99476999,-0.06858772
719298,0.01799786,-0.99476999,-0.06241697
719301,-0.00006026,-1.00707579,-0.06858772
719303,0.01197851,-1.00707579,-0.06241697
719305,0.01197851,-1.00092292,-0.06858772
719308,0.01197851,-1.00707579,-0.06858772
719310,0.01197851,-1.00092292,-0.06241697
719312,0.01197851,-1.00707579,-0.06858772
719314,0.00595915,-1.00707579,-0.06858772
719318,-0.01209903,-1.01938164,-0.08709997
719320,0.00595915,-1.00707579,-0.06858772
719322,0.01197851,-1.00707579,-0.06858772
719325,0.01197851,-1.01322865,-0.06858772
719327,0.01197851,-1.01322865,-0.06858772
719329,0.00595915,-1.01322865,-0.06858772
719332,0.00595915,-1.01322865,-0.06858772
719334,0.01197851,-1.01322865,-0.08709997
719336,-0.00006026,-1.01322865,-0.07475847
719338,0.00595915,-1.01322865,-0.07475847
719341,-0.00006026,-1.01938164,-0.07475847
719343,-0.00006026,-1.01938164,-0.07475847
719345,0.00595915,-1.01938164,-0.06858772
719348,0.00595915,-1.01938164,-0.06858772
719350,0.01197851,-1.01938164,-0.06241697
719352,0.00595915,-1.02553451,-0.06858772
719355,-0.00006026,-1.01938164,-0.07475847
719357,0.00595915,-1.01938164,-0.06858772
719360,0.00595915,-1.01938164,-0.06858772
719362,0.00595915,-1.01938164,-0.06858772
719365,-0.00006026,-1.01938164,-0.07475847
719367,0.00595915,-1.01938164,-0.06858772
719369,0.00595915,-1.01938164,-0.07475847
719372,0.00595915,-1.01938164,-0.07475847
719374,-0.00006026,-1.01938164,-0.07475847
719376,0.00595915,-1.01938164,-0.07475847
719378,0.00595915,-1.01938164,-0.08092922
719381,0.00595915,-1.01938164,-0.07475847
719383,0.00595915,-1.01322865,-0.06858772
719385,0.01197851,-1.01322865,-0.06241697
719388,0.01799786,-1.01322865,-0.06241697
719390,0.01197851,-1.01322865,-0.05624622
719392,0.01799786,-1.00707579,-0.06241697
719395,0.01197851,-1.00707579,-0.06858772
719397,0.01197851,-1.00707579,-0.06241697
719399,0.01197851,-1.00707579,-0.06241697
719401,0.00595915,-1.00707579,-0.06241697
719405,0.01197851,-1.00092292,-0.06241697
719407,0.01197851,-1.00092292,-0.05624622
719409,0.00595915,-1.00092292,-0.05624622
719412,0.00595915,-1.00092292,-0.06241697
719414,0.00595915,-1.00707579,-0.06241697
719416,0.00595915,-1.00092292,-0.05624622
719418,0.00595915,-1.00707579,-0.06858772
719421,0.01197851,-1.00092292,-0.05624622
719423,0.01197851,-1.00707579,-0.06241697
719425,0.01197851,-1.00707579,-0.05624622
719428,0.00595915,-1.00707579,-0.05624622
719430,0.00595915,-1.01322865,-0.05624622
719432,0.01197851,-1.00707579,-0.05624622
719435,0.01799786,-1.00707579,-0.06241697
719437,0.01197851,-1.01322865,-0.05624622
719439,0.01197851,-1.01322865,-0.06241697
719441,0.00595915,-1.01322865,-0.06241697
719444,0.00595915,-1.00707579,-0.05624622
719447,0.00595915,-1.01322865,-0.05624622
719449,0.01197851,-1.01322865,-0.06241697
719452,0.01799786,-1.00092292,-0.05624622
719454,0.01197851,-1.00707579,-0.05624622
719456,0.01197851,-1.00092292,-0.06241697
719459,0.01197851,-1.00092292,-0.06241697
719461,0.01197851,-1.00707579,-0.05624622
719463,0.01197851,-1.00707579,-0.06241697
719465,0.01197851,-1.00707579,-0.06241697
719468,0.00595915,-1.01322865,-0.05624622
719470,0.01799786,-1.01322865,-0.06241697
719472,0.01799786,-1.01322865,-0.06858772
719475,0.01799786,-1.01322865,-0.06858772
719477,0.01799786,-1.01322865,-0.06858772
719479,0.01799786,-1.01322865,-0.06241697
719482,0.01799786,-1.00707579,-0.06241697
719484,-0.00006026,-1.01938164,-0.05624622
719486,0.01799786,-1.00092292,-0.06858772
719489,0.01799786,-1.00707579,-0.06858772
719492,0.01197851,-1.00092292,-0.06241697
719494,0.01197851,-1.00092292,-0.06241697
719496,0.01197851,-1.00092292,-0.06241697
719499,0.01197851,-0.99476999,-0.06858772
719501,-0.00006026,-1.00707579,-0.07475847
719503,0.01799786,-0.99476999,-0.05624622
719506,0.01197851,-1.00092292,-0.06858772
719508,0.01799786,-1.00092292,-0.07475847
719510,0.01799786,-1.00092292,-0.06858772
719513,0.02401733,-1.00092292,-0.06858772
719515,0.02401733,-1.00707579,-0.06241697
719517,-0.00006026,-1.01938164,-0.08092922
719519,0.01197851,-1.00707579,-0.06858772
719522,0.01197851,-1.00707579,-0.06858772
719524,0.01197851,-1.00707579,-0.07475847
719526,0.00595915,-1.01322865,-0.06858772
719529,0.01197851,-1.01322865,-0.07475847
719532,0.01197851,-1.01938164,-0.07475847
719534,0.01197851,-1.01938164,-0.08709997
719536,0.01197851,-1.03168738,-0.07475847
719539,0.01197851,-1.02553451,-0.06858772
719541,0.01197851,-1.03168738,-0.07475847
719543,0.01197851,-1.02553451,-0.06858772
719546,0.01197851,-1.02553451,-0.06858772
719548,0.01197851,-1.02553451,-0.07475847
719550,0.01197851,-1.02553451,-0.06858772
719553,0.01197851,-1.02553451,-0.06858772
719555,0.01799786,-1.02553451,-0.07475847
719557,0.01799786,-1.02553451,-0.07475847
719559,0.01799786,-1.01938164,-0.07475847
719562,0.01799786,-1.01938164,-0.08092922
719564,0.02401733,-1.01938164,-0.08092922
719566,0.02401733,-1.01938164,-0.08092922
719569,0.02401733,-1.01938164,-0.08709997
719571,0.01799786,-1.02553451,-0.08092922
719574,0.01197851,-1.01938164,-0.08092922
719577,0.01197851,-1.01938164,-0.08092922
719579,0.00595915,-1.01938164,-0.08709997
719581,0.00595915,-1.00707579,-0.08092922
719583,0.00595915,-1.00707579,-0.07475847
719586,0.01197851,-1.00707579,-0.07475847
719588,0.00595915,-1.00707579,-0.07475847
719590,0.00595915,-1.01322865,-0.07475847
719593,0.00595915,-1.00707579,-0.06858772
719595,0.01197851,-1.00707579,-0.06858772
719597,0.00595915,-0.99476999,-0.06241697
719600,0.01197851,-1.00707579,-0.06858772
719602,0.01197851,-1.00092292,-0.06241697
719604,0.01197851,-1.00092292,-0.06241697
719606,0.01197851,-1.00092292,-0.06241697
719609,0.01197851,-0.99476999,-0.06241697
719611,0.01197851,-1.00092292,-0.05624622
719613,0.00595915,-0.99476999,-0.05624622
719617,0.00595915,-0.98861712,-0.05624622
719619,0.00595915,-1.00092292,-0.05007547
719621,0.01197851,-0.99476999,-0.05007547
719623,0.01197851,-0.98861712,-0.05007547
719626,0.01799786,-0.98861712,-0.04390478
719628,0.01197851,-0.98861712,-0.04390478
719630,0.01197851,-0.99476999,-0.03156328
719633,0.01799786,-0.99476999,-0.03156328
719635,0.01799786,-0.99476999,-0.04390478
719637,0.01799786,-0.99476999,-0.03773403
719640,0.01799786,-1.00092292,-0.03773403
719642,0.01799786,-1.00707579,-0.03773403
719644,0.01197851,-1.00707579,-0.03773403
719647,0.01197851,-1.00707579,-0.04390478
719649,0.00595915,-1.00707579,-0.04390478
719651,0.01799786,-1.00092292,-0.04390478
719653,0.00595915,-1.00707579,-0.04390478
719656,0.00595915,-1.01322865,-0.04390478
719659,0.00595915,-1.00707579,-0.05007547
719661,0.00595915,-1.00707579,-0.05007547
719664,0.00595915,-1.00707579,-0.05007547
719666,0.00595915,-1.00092292,-0.05007547
719668,0.01799786,-0.98861712,-0.04390478
719671,0.00595915,-1.00092292,-0.05007547
719673,0.01197851,-0.99476999,-0.05624622
719675,0.01197851,-1.00092292,-0.06241697
719677,0.01197851,-1.00092292,-0.06241697
719680,0.01197851,-1.00092292,-0.05624622
719682,0.01799786,-1.00092292,-0.06241697
719684,0.01197851,-1.00707579,-0.05007547
719687,0.02401733,-1.00707579,-0.06241697
719689,0.02401733,-1.00707579,-0.06858772
719691,0.01799786,-1.00707579,-0.06858772
719693,0.01197851,-1.01322865,-0.06858772
719696,0.01197851,-1.01322865,-0.06858772
719698,0.01197851,-1.01322865,-0.07475847
719700,-0.00607961,-1.02553451,-0.08092922
719704,0.00595915,-1.01322865,-0.07475847
719706,0.00595915,-1.01322865,-0.08092922
719708,0.00595915,-1.01322865,-0.08092922
719711,0.00595915,-1.01938164,-0.07475847
719713,0.00595915,-1.01938164,-0.08092922
719715,-0.00607961,-1.01938164,-0.07475847
719717,-0.01209903,-1.03168738,-0.09327072
719720,0.00595915,-1.01322865,-0.08092922
719722,-0.00006026,-1.01322865,-0.08709997
719724,-0.00006026,-1.01322865,-0.08092922
719727,0.00595915,-1.01322865,-0.08709997
719729,0.01197851,-1.01322865,-0.08709997
719731,0.01197851,-1.01322865,-0.08709997
719733,0.01197851,-1.01938164,-0.09944147
719736,0.01197851,-1.01938164,-0.07475847
719738,0.00595915,-1.01938164,-0.08092922
719740,-0.00006026,-1.02553451,-0.08709997
719744,-0.00006026,-1.02553451,-0.08709997
719746,-0.00006026,-1.02553451,-0.08709997
719748,-0.00006026,-1.02553451,-0.08709997
719751,-0.00006026,-1.02553451,-0.08092922
719753,-0.00607961,-1.02553451,-0.08709997
719755,-0.01209903,-1.01938164,-0.08092922
719757,-0.01209903,-1.02553451,-0.08092922
719760,-0.00607961,-1.01938164,-0.08092922
719762,-0.01209903,-1.02553451,-0.08092922
719764,-0.00607961,-1.02553451,-0.08092922
719767,-0.00006026,-1.02553451,-0.06858772
719769,-0.00006026,-1.02553451,-0.07475847
719771,-0.00006026,-1.03168738,-0.07475847
719773,0.00595915,-1.03168738,-0.07475847
719776,-0.00006026,-1.03168738,-0.07475847
719778,0.00595915,-1.03168738,-0.06858772
719780,-0.00006026,-1.03168738,-0.06858772
719783,-0.00006026,-1.03168738,-0.06241697
719785,0.00595915,-1.02553451,-0.06858772
719788,-0.00006026,-1.02553451,-0.06858772
719791,-0.00006026,-1.02553451,-0.06858772
719793,-0.00607961,-1.02553451,-0.07475847
719795,-0.00006026,-1.01938164,-0.06858772
719797,-0.00006026,-1.02553451,-0.06858772
719800,0.00595915,-1.01938164,-0.07475847
719802,-0.00006026,-1.01938164,-0.07475847
719804,0.00595915,-1.01322865,-0.07475847
719807,0.00595915,-1.01322865,-0.06858772
719809,0.00595915,-1.00707579,-0.06858772
719811,0.00595915,-1.00092292,-0.06241697
719813,0.00595915,-1.00092292,-0.06241697
719816,0.00595915,-1.00092292,-0.05624622
719818,0.00595915,-1.00707579,-0.06241697
719820,0.01197851,-0.99476999,-0.05624622
719823,0.00595915,-0.99476999,-0.06241697
719825,0.00595915,-0.98861712,-0.06241697
719827,0.00595915,-0.98861712,-0.05624622
719831,0.00595915,-0.98861712,-0.05624622
719833,-0.00006026,-0.98246419,-0.05007547
719835,0.01197851,-0.97631133,-0.05007547
719837,-0.00006026,-0.97631133,-0.04390478
719840,-0.00006026,-0.97631133,-0.04390478
719842,-0.00006026,-0.97631133,-0.04390478
719844,-0.00006026,-0.98246419,-0.04390478
719847,0.00595915,-0.98246419,-0.03773403
719849,0.00595915,-0.98861712,-0.03773403
719851,0.01197851,-0.97631133,-0.03156328
719854,0.00595915,-0.99476999,-0.03773403
719856,0.00595915,-0.99476999,-0.04390478
719858,0.00595915,-1.00092292,-0.03773403
719860,0.00595915,-1.00092292,-0.03773403
719863,0.01197851,-1.00092292,-0.03773403
719865,0.00595915,-1.00707579,-0.03773403
719867,-0.00607961,-1.01938164,-0.03773403
719870,0.00595915,-1.01322865,-0.03773403
719873,0.00595915,-1.01322865,-0.03773403
719875,-0.00006026,-1.01322865,-0.04390478
719877,-0.00006026,-1.00707579,-0.04390478
719880,0.01197851,-1.01322865,-0.04390478
719882,0.00595915,-1.01322865,-0.04390478
719884,-0.01209903,-1.01938164,-0.05624622
719887,0.01197851,-1.01322865,-0.05007547
719889,0.01197851,-1.01322865,-0.05624622
719891,0.01799786,-1.01938164,-0.06241697
719894,0.01799786,-1.01322865,-0.06858772
719896,0.02401733,-1.01938164,-0.06858772
719898,0.02401733,-1.01938164,-0.07475847
719900,0.01197851,-1.03168738,-0.09327072
719903,0.02401733,-1.01938164,-0.08092922
719905,0.02401733,-1.01938164,-0.08709997
719907,0.01799786,-1.02553451,-0.09327072
719910,0.01799786,-1.01938164,-0.09327072
719912,0.01799786,-1.01938164,-0.09327072
719915,0.01197851,-1.01938164,-0.09327072
719918,0.01197851,-1.01938164,-0.11795372
719920,0.01197851,-1.01938164,-0.09944147
719922,0.01197851,-1.01938164,-0.09944147
719924,0.01197851,-1.01938164,-0.09944147
719927,0.01197851,-1.01938164,-0.09944147
719929,0.01197851,-1.01938164,-0.09944147
719931,0.01197851,-1.01322865,-0.09327072
719934,0.01799786,-1.00707579,-0.09327072
719936,0.01799786,-1.01322865,-0.09944147
719938,0.01799786,-1.01322865,-0.09327072
719941,0.01197851,-1.01322865,-0.09327072
719943,0.01197851,-1.01322865,-0.09327072
719945,0.00595915,-1.01322865,-0.09327072
719947,0.01197851,-1.01322865,-0.08709997
719950,0.01799786,-1.00707579,-0.08092922
719952,0.01197851,-1.01322865,-0.07475847
719954,0.00595915,-1.00707579,-0.07475847
719958,0.00595915,-1.00092292,-0.06858772
719960,-0.00006026,-1.00707579,-0.07475847
719962,-0.00006026,-1.00707579,-0.06241697
719964,-0.00006026,-1.00707579,-0.05624622
719967,0.00595915,-1.00707579,-0.05007547
719969,0.00595915,-1.00707579,-0.05007547
719971,-0.00006026,-1.00707579,-0.05624622
719974,0.01197851,-1.00707579,-0.05624622
719976,0.01197851,-1.00707579,-0.05007547
719978,0.01197851,-1.01322865,-0.05624622
719981,0.01197851,-1.01322865,-0.05007547
719983,0.01197851,-1.01938164,-0.05007547
719985,0.00595915,-1.01938164,-0.04390478
719987,0.01197851,-1.01938164,-0.04390478
719990,-0.00006026,-1.01938164,-0.04390478
719992,0.00595915,-1.01322865,-0.04390478
719994,0.00595915,-1.00707579,-0.03773403
719997,-0.00006026,-1.00707579,-0.03773403
720000,-0.00006026,-1.00707579,-0.03773403
720002,-0.00006026,-1.00707579,-0.03773403
720004,0.01197851,-1.00092292,-0.03773403
720007,0.01197851,-1.00092292,-0.03773403
720009,0.01197851,-1.00092292,-0.03773403
720011,0.01197851,-1.00707579,-0.03773403
720014,0.01799786,-1.00707579,-0.04390478
720016,0.01197851,-1.00707579,-0.03773403
720018,0.01799786,-1.00707579,-0.04390478
720021,0.01799786,-1.00707579,-0.03773403
720023,0.01197851,-1.00707579,-0.04390478
720025,0.01197851,-1.00707579,-0.04390478
720027,0.00595915,-1.00707579,-0.05007547
720030,0.00595915,-1.00707579,-0.05624622
720032,-0.00006026,-1.00707579,-0.05624622
720034,0.01197851,-1.00092292,-0.05007547
720037,-0.00006026,-1.01322865,-0.06241697
720039,-0.00607961,-1.01322865,-0.06241697
720041,-0.00006026,-1.01322865,-0.06241697
720045,-0.00006026,-1.01322865,-0.06858772
720047,-0.00006026,-1.01322865,-0.06241697
720049,-0.00006026,-1.01322865,-0.07475847
720051,-0.00607961,-1.00707579,-0.06241697
720054,0.00595915,-1.00707579,-0.08092922
720056,-0.00006026,-1.01322865,-0.07475847
720058,0.00595915,-1.01322865,-0.08092922
720061,0.00595915,-1.00707579,-0.08709997
720063,0.00595915,-1.01322865,-0.08092922
720065,0.00595915,-1.01322865,-0.08092922
720067,-0.00607961,-1.02553451,-0.09327072
720070,0.00595915,-1.01938164,-0.08709997
720072,0.00595915,-1.01938164,-0.08709997
720074,0.00595915,-1.02553451,-0.09327072
720077,-0.00006026,-1.02553451,-0.08092922
720079,-0.00607961,-1.02553451,-0.08092922
720081,-0.00607961,-1.01938164,-0.08092922
720084,-0.02413779,-1.03168738,-0.09327072
720087,-0.00607961,-1.01938164,-0.06858772
720089,-0.00607961,-1.01938164,-0.07475847
720091,-0.00006026,-1.01938164,-0.07475847
720094,-0.00006026,-1.01938164,-0.06858772
720096,-0.00006026,-1.01938164,-0.05624622
720098,-0.00006026,-1.01938164,-0.05624622
720101,-0.00006026,-1.01322865,-0.06858772
720103,-0.00006026,-1.01322865,-0.05007547
720105,-0.00006026,-1.00707579,-0.05007547
720107,-0.00006026,-1.00707579,-0.05624622
720110,-0.00006026,-1.00707579,-0.05007547
720112,0.00595915,-1.00707579,-0.05007547
720114,-0.00006026,-1.00707579,-0.04390478
720117,0.00595915,-0.99476999,-0.03773403
720119,-0.00006026,-1.00092292,-0.03773403
720121,-0.00006026,-1.00092292,-0.03773403
720124,-0.00006026,-0.99476999,-0.04390478
720126,0.00595915,-0.99476999,-0.03773403
720129,-0.00006026,-0.99476999,-0.03156328
720131,0.00595915,-0.99476999,-0.03156328
720134,0.01197851,-0.98861712,-0.02539253
720136,0.01197851,-0.98861712,-0.03156328
720138,0.01197851,-0.98861712,-0.03156328
720141,0.01197851,-0.98861712,-0.03156328
720143,0.01197851,-0.98861712,-0.03773403
720145,0.01197851,-0.98861712,-0.03773403
720147,0.01197851,-0.99476999,-0.03773403
720150,0.01799786,-0.98861712,-0.03773403
720152,0.01799786,-0.98861712,-0.04390478
720154,0.01799786,-0.99476999,-0.04390478
720157,0.01799786,-0.99476999,-0.05007547
720159,0.01799786,-0.99476999,-0.05624622
720161,0.01799786,-1.00092292,-0.06241697
720164,0.02401733,-1.00092292,-0.06241697
720166,0.03003669,-1.00707579,-0.05624622
720168,0.02401733,-1.00707579,-0.05624622
720172,0.02401733,-1.01322865,-0.06241697
720174,0.02401733,-1.01322865,-0.06241697
720176,0.02401733,-1.01938164,-0.06858772
720178,0.01799786,-1.01938164,-0.06858772
720181,0.01799786,-1.01938164,-0.06241697
720183,0.01799786,-1.01938164,-0.06858772
720185,0.01197851,-1.02553451,-0.06858772
720188,0.01799786,-1.02553451,-0.07475847
720190,0.01799786,-1.02553451,-0.08092922
720192,0.01799786,-1.01938164,-0.08092922
720195,0.01799786,-1.01938164,-0.08709997
720197,0.01799786,-1.01938164,-0.08092922
720199,0.01799786,-1.01938164,-0.08092922
720202,0.01799786,-1.02553451,-0.08092922
720204,0.01799786,-1.01322865,-0.08092922
720206,0.01799786,-1.01322865,-0.08709997
720209,0.02401733,-1.01938164,-0.08709997
720211,0.02401733,-1.01322865,-0.08709997
720214,0.01799786,-1.01938164,-0.09327072
720216,0.02401733,-1.01938164,-0.08709997
720219,0.01799786,-1.01938164,-0.09327072
