,X Axis,Y Axis,Z Axis
909350,-0.01811838,0.08814037,0.93107295
909352,-0.01811838,0.0819875,0.93107295
909356,-0.01209903,0.07583463,0.93107295
909358,-0.01209903,0.06968164,0.9249022
909360,-0.00607961,0.06968164,0.9249022
909363,-0.00006026,0.07583463,0.9249022
909365,-0.00006026,0.06968164,0.93107295
909367,-0.01209903,0.07583463,0.9372437
909369,-0.04219592,0.06968164,0.9372437
909372,-0.04821533,0.0819875,0.95575595
909374,-0.03617656,0.0819875,0.9619267
909376,-0.03015715,0.08814037,0.96809745
909379,-0.01811838,0.09429324,0.96809745
909381,-0.00607961,0.09429324,0.9742682
909383,-0.00006026,0.10044622,0.9742682
909386,0.01799786,0.11275196,0.9742682
909388,0.01197851,0.12505782,0.98043895
909390,-0.00006026,0.13121068,0.9742682
909392,-0.01209903,0.14351654,0.9742682
909395,-0.01811838,0.15582228,0.96809745
909398,-0.02413779,0.16197515,0.96809745
909400,-0.03617656,0.16812813,0.96809745
909403,-0.03617656,0.18043387,0.9742682
909405,-0.05423468,0.16812813,0.96809745
909407,-0.05423468,0.16812813,0.96809745
909409,-0.0602541,0.16812813,0.9619267
909412,-0.06627345,0.16197515,0.9619267
909414,-0.0602541,0.15582228,0.9619267
909416,-0.0602541,0.15582228,0.9619267
909419,-0.06627345,0.16197515,0.9742682
909421,-0.05423468,0.16812813,0.9619267
909423,-0.04821533,0.18043387,0.9619267
909426,-0.04821533,0.18658674,0.9619267
909428,-0.04821533,0.19889259,0.95575595
909430,-0.04219592,0.20504546,0.95575595
909432,-0.04219592,0.21119845,0.94341445
909435,-0.06627345,0.21119845,0.9249022
909437,-0.04821533,0.24196291,0.9249022
909440,-0.04821533,0.25426865,0.9125607
909443,-0.05423468,0.26042163,0.9002192
909445,-0.05423468,0.27888024,0.89404845
909447,-0.0602541,0.28503323,0.8878777
909449,-0.06627345,0.29118609,0.88170695
909452,-0.08433157,0.27272737,0.85085332
909454,-0.0722928,0.30349183,0.8755362
909456,-0.0722928,0.30349183,0.86936545
909459,-0.0722928,0.30349183,0.86936545
909461,-0.0722928,0.31579769,0.8631947
909463,-0.0602541,0.32195055,0.8631947
909466,-0.0602541,0.33425641,0.85702407
909468,-0.05423468,0.34656215,0.83234107
909470,-0.05423468,0.36502087,0.85085332
909472,-0.0602541,0.37732673,0.83851182
909475,-0.0602541,0.38963246,0.83234107
909477,-0.0602541,0.40809119,0.82617033
909479,-0.06627345,0.41424406,0.81382883
909483,-0.0602541,0.41424406,0.80765808
909485,-0.0602541,0.43270278,0.80148733
909487,-0.0602541,0.43270278,0.78914583
909489,-0.06627345,0.44500864,0.78297508
909492,-0.07831222,0.46346724,0.78297508
909494,-0.06627345,0.48192596,0.77680433
909496,-0.05423468,0.48192596,0.76446283
909499,-0.04219592,0.48192596,0.74595058
909501,-0.01811838,0.4757731,0.73360908
909503,-0.01209903,0.46962023,0.70892608
909505,-0.01209903,0.46962023,0.69041395
909508,-0.01209903,0.46962023,0.69041395
909510,-0.01811838,0.4757731,0.6842432
909512,-0.01811838,0.48192596,0.6842432
909515,-0.01811838,0.48192596,0.6842432
909517,-0.01209903,0.48807883,0.69041395
909519,-0.01209903,0.49423182,0.69041395
909522,-0.00607961,0.50038469,0.69041395
909524,-0.01209903,0.51269054,0.69041395
909527,-0.01209903,0.52499628,0.67807245
909529,-0.01811838,0.53730214,0.6719017
909532,-0.02413779,0.55576074,0.66573095
909534,-0.02413779,0.57421947,0.6472187
909536,-0.03015715,0.58652532,0.6348772
909539,-0.03015715,0.61113691,0.6348772
909541,-0.03617656,0.62959564,0.61636496
909543,-0.04219592,0.64805424,0.61019421
909545,-0.05423468,0.6603601,0.59168196
909548,-0.06627345,0.67881882,0.57316971
909550,-0.08433157,0.69112456,0.54848671
909552,-0.08433157,0.69727743,0.52997458
909555,-0.09637034,0.71573615,0.53614533
909557,-0.10840911,0.72804201,0.52997458
909559,-0.10840911,0.73419487,0.52380383
909562,-0.11442852,0.74650073,0.51146233
909564,-0.11442852,0.75880647,0.50529158
909566,-0.10840911,0.76495934,0.50529158
909569,-0.10238975,0.79572392,0.50529158
909572,-0.12044787,0.78957093,0.49912083
909574,-0.12646729,0.79572392,0.49295008
909576,-0.12646729,0.80187678,0.49912083
909579,-0.13248664,0.80187678,0.50529158
909581,-0.13850605,0.80802965,0.51763308
909583,-0.13850605,0.80802965,0.53614533
909585,-0.14452541,0.82033551,0.56699896
909588,-0.12646729,0.82033551,0.57316971
909590,-0.12646729,0.82648838,0.59168196
909592,-0.12044787,0.82648838,0.60402346
909595,-0.10840911,0.82648838,0.61636496
909597,-0.10840911,0.82033551,0.6348772
909599,-0.10238975,0.81418264,0.6472187
909601,-0.11442852,0.79572392,0.65338945
909604,-0.09035099,0.80802965,0.66573095
909606,-0.09035099,0.80802965,0.66573095
909608,-0.09035099,0.80187678,0.6719017
909612,-0.09035099,0.79572392,0.6719017
909614,-0.09035099,0.79572392,0.6719017
909616,-0.10238975,0.78957093,0.66573095
909619,-0.12646729,0.77111232,0.64104795
909621,-0.12044787,0.80187678,0.6595602
909623,-0.12044787,0.80802965,0.65338945
909625,-0.13248664,0.81418264,0.6472187
909628,-0.13850605,0.82033551,0.64104795
909630,-0.14452541,0.82648838,0.6348772
909632,-0.15054482,0.83264124,0.62870646
909635,-0.15656418,0.83264124,0.60402346
909637,-0.15656418,0.85109997,0.61636496
909639,-0.16258359,0.85725284,0.61019421
909642,-0.16860294,0.85725284,0.59785271
909644,-0.16258359,0.85109997,0.59168196
909646,-0.15656418,0.85725284,0.58551121
909648,-0.15054482,0.86340582,0.58551121
909651,-0.13850605,0.87571156,0.58551121
909654,-0.14452541,0.86955869,0.57934046
909656,-0.15054482,0.87571156,0.56699896
909659,-0.15054482,0.87571156,0.56699896
909661,-0.15656418,0.88186443,0.57316971
909663,-0.15656418,0.88801742,0.58551121
909665,-0.16258359,0.88801742,0.59168196
909668,-0.15656418,0.90032315,0.60402346
909670,-0.16258359,0.89417028,0.60402346
909672,-0.16258359,0.89417028,0.60402346
909675,-0.16860294,0.89417028,0.60402346
909677,-0.16258359,0.89417028,0.60402346
909679,-0.16258359,0.88186443,0.60402346
909682,-0.16258359,0.87571156,0.60402346
909684,-0.16258359,0.87571156,0.61019421
909686,-0.15656418,0.88801742,0.60402346
909688,-0.15054482,0.88186443,0.60402346
909691,-0.15054482,0.88186443,0.60402346
909693,-0.15656418,0.88186443,0.59785271
909696,-0.15656418,0.88801742,0.60402346
909699,-0.15656418,0.88801742,0.60402346
909701,-0.15656418,0.89417028,0.59785271
909703,-0.16860294,0.88801742,0.60402346
909705,-0.16258359,0.90032315,0.59785271
909708,-0.16860294,0.90032315,0.59168196
909710,-0.16860294,0.90647614,0.57934046
909712,-0.16258359,0.91262901,0.56699896
909715,-0.16258359,0.91262901,0.56699896
909717,-0.15656418,0.91262901,0.54848671
909719,-0.16258359,0.90032315,0.53614533
909722,-0.16258359,0.90647614,0.52997458
909724,-0.16258359,0.90032315,0.51763308
909726,-0.15656418,0.90647614,0.50529158
909728,-0.16258359,0.90647614,0.49912083
909731,-0.16258359,0.91262901,0.48677933
909733,-0.15656418,0.91262901,0.48060858
909735,-0.13850605,0.91878188,0.47443783
909739,-0.15054482,0.90647614,0.46826708
909741,-0.15054482,0.90647614,0.45592558
909743,-0.15054482,0.90032315,0.44975483
909745,-0.15054482,0.89417028,0.44358408
909748,-0.15054482,0.88801742,0.44358408
909750,-0.15054482,0.88186443,0.43741333
909752,-0.15054482,0.88801742,0.44358408
909755,-0.15054482,0.85725284,0.43124259
909757,-0.15054482,0.85725284,0.43124259
909759,-0.15054482,0.85109997,0.43741333
909761,-0.14452541,0.85109997,0.43741333
909764,-0.14452541,0.8449471,0.44975483
909766,-0.13850605,0.83879423,0.44975483
909768,-0.14452541,0.83879423,0.46209633
909771,-0.12044787,0.85109997,0.46209633
909773,-0.12044787,0.85725284,0.46209633
909775,-0.10840911,0.85725284,0.46826708
909778,-0.10238975,0.85725284,0.45592558
909780,-0.10238975,0.85109997,0.46209633
909783,-0.09637034,0.85109997,0.46209633
909785,-0.12044787,0.82648838,0.45592558
909788,-0.10238975,0.85109997,0.47443783
909790,-0.10840911,0.85109997,0.47443783
909792,-0.12044787,0.8449471,0.47443783
909795,-0.13248664,0.85109997,0.48677933
909797,-0.13850605,0.8449471,0.48677933
909799,-0.14452541,0.8449471,0.48677933
909801,-0.14452541,0.83264124,0.46826708
909804,-0.14452541,0.85725284,0.49295008
909806,-0.14452541,0.85725284,0.49295008
909808,-0.14452541,0.85725284,0.49295008
909811,-0.14452541,0.85725284,0.49912083
909813,-0.14452541,0.86340582,0.50529158
909815,-0.13248664,0.85725284,0.51146233
909818,-0.12646729,0.85725284,0.51146233
909820,-0.13248664,0.85725284,0.52997458
909822,-0.13248664,0.8449471,0.53614533
909825,-0.13850605,0.83264124,0.53614533
909828,-0.13850605,0.83264124,0.54231608
909830,-0.13850605,0.83264124,0.55465746
909832,-0.14452541,0.82648838,0.56082821
909835,-0.13850605,0.83264124,0.57316971
909837,-0.13850605,0.82033551,0.57316971
909839,-0.14452541,0.81418264,0.57934046
909841,-0.13850605,0.81418264,0.58551121
909844,-0.13248664,0.81418264,0.58551121
909846,-0.12646729,0.81418264,0.59168196
909848,-0.12646729,0.81418264,0.59785271
909851,-0.12646729,0.81418264,0.60402346
909853,-0.12646729,0.80802965,0.59785271
909855,-0.12646729,0.79572392,0.58551121
909857,-0.12646729,0.78957093,0.57316971
909860,-0.12044787,0.77726519,0.56699896
909862,-0.11442852,0.77726519,0.56082821
909864,-0.10238975,0.77111232,0.55465746
909868,-0.10238975,0.76495934,0.55465746
909870,-0.10238975,0.76495934,0.56082821
909872,-0.10238975,0.77111232,0.55465746
909875,-0.09637034,0.76495934,0.56082821
909877,-0.09637034,0.76495934,0.56082821
909879,-0.09035099,0.76495934,0.56082821
909881,-0.08433157,0.75880647,0.56082821
909884,-0.07831222,0.75880647,0.56082821
909886,-0.08433157,0.74034774,0.55465746
909888,-0.0722928,0.7526536,0.55465746
909891,-0.0722928,0.74650073,0.55465746
909893,-0.0722928,0.7526536,0.56082821
909895,-0.06627345,0.74650073,0.57316971
909898,-0.0602541,0.74034774,0.57316971
909900,-0.04821533,0.74034774,0.59168196
909902,-0.03617656,0.73419487,0.59168196
909904,-0.03617656,0.73419487,0.60402346
909907,-0.03617656,0.72804201,0.59785271
909910,-0.04219592,0.72804201,0.61019421
909912,-0.04821533,0.72188914,0.61019421
909915,-0.04821533,0.72804201,0.61019421
909917,-0.05423468,0.72804201,0.61636496
909919,-0.05423468,0.74034774,0.62870646
909921,-0.0602541,0.72188914,0.61019421
909924,-0.04821533,0.72188914,0.61636496
909926,-0.04821533,0.71573615,0.61636496
909928,-0.04821533,0.71573615,0.61636496
909931,-0.04219592,0.71573615,0.61636496
909933,-0.04219592,0.71573615,0.61636496
909935,-0.05423468,0.71573615,0.62253571
909938,-0.04219592,0.71573615,0.60402346
909940,-0.04821533,0.71573615,0.61019421
909942,-0.05423468,0.73419487,0.61019421
909944,-0.0722928,0.76495934,0.62870646
909947,-0.10238975,0.80802965,0.64104795
909949,-0.13248664,0.86340582,0.65338945
909952,-0.17462236,0.89417028,0.64104795
909955,-0.18666112,0.9372406,0.6472187
909957,-0.2107386,0.91262901,0.65338945
909959,-0.20471925,0.8449471,0.65338945
909961,-0.18666112,0.74034774,0.6595602
909964,-0.16860294,0.65420723,0.6595602
909966,-0.15054482,0.59883106,0.6719017
909968,-0.15656418,0.55576074,0.6719017
909971,-0.15054482,0.58652532,0.72126758
909973,-0.15656418,0.59883106,0.72743833
909975,-0.16860294,0.62959564,0.74595058
909978,-0.17462236,0.66651297,0.75212133
909980,-0.18064171,0.70343041,0.75212133
909982,-0.19268048,0.73419487,0.77063358
909984,-0.19268048,0.74034774,0.77680433
909987,-0.19869983,0.7526536,0.81382883
909989,-0.19268048,0.75880647,0.81999958
909991,-0.17462236,0.74034774,0.80765808
909995,-0.14452541,0.74034774,0.78914583
909997,-0.12044787,0.73419487,0.77063358
909999,-0.09637034,0.72804201,0.75829208
910001,-0.08433157,0.72188914,0.75212133
910004,-0.09035099,0.70343041,0.74595058
910006,-0.09637034,0.68497169,0.74595058
910008,-0.09637034,0.6603601,0.73977983
910011,-0.09035099,0.63574851,0.73977983
910013,-0.08433157,0.59883106,0.73977983
910015,-0.07831222,0.5680666,0.73360908
910017,-0.06627345,0.55576074,0.73360908
910020,-0.04821533,0.53730214,0.71509683
910022,-0.04219592,0.52499628,0.70892608
910024,-0.02413779,0.51269054,0.6965847
910027,-0.01209903,0.50653756,0.69041395
910029,-0.00006026,0.50653756,0.6842432
910031,0.00595915,0.51884341,0.67807245
910034,0.00595915,0.52499628,0.6719017
910036,0.01197851,0.53730214,0.6595602
910039,0.01799786,0.53730214,0.65338945
910041,0.01799786,0.53730214,0.6472187
910044,0.03003669,0.53114915,0.6472187
910046,0.02401733,0.52499628,0.6472187
910048,0.03003669,0.51269054,0.6472187
910051,0.0420754,0.50038469,0.6472187
910053,0.0420754,0.48807883,0.6472187
910055,0.04809487,0.48807883,0.6472187
910057,0.0420754,0.48807883,0.65338945
910060,0.03605604,0.48807883,0.65338945
910062,0.03003669,0.48192596,0.65338945
910064,0.02401733,0.46962023,0.6595602
910067,0.01799786,0.4511615,0.65338945
910069,0.01197851,0.42654991,0.6472187
910071,0.01799786,0.40809119,0.66573095
910074,0.02401733,0.37117374,0.6595602
910076,0.01197851,0.34040928,0.66573095
910078,-0.00006026,0.32195055,0.66573095
910081,-0.00607961,0.29733896,0.66573095
910084,-0.01209903,0.27888024,0.66573095
910086,-0.01209903,0.2665745,0.66573095
910088,-0.03617656,0.24811578,0.66573095
910091,-0.03617656,0.22965705,0.6595602
910093,-0.02413779,0.21119845,0.6842432
910095,-0.01811838,0.18658674,0.6842432
910098,-0.03617656,0.18043387,0.6965847
910100,-0.04821533,0.174281,0.70892608
910102,-0.05423468,0.18043387,0.73360908
910104,-0.05423468,0.14966941,0.73360908
910107,-0.0722928,0.13736355,0.75829208
910109,-0.08433157,0.13121068,0.77680433
910111,-0.09035099,0.11890495,0.80765808
910114,-0.09035099,0.10044622,0.83851182
910116,-0.09035099,0.08814037,0.8631947
910118,-0.10238975,0.0819875,0.88170695
910120,-0.09035099,0.08814037,0.90638995
910124,-0.10238975,0.08814037,0.91873145
910126,-0.09035099,0.06968164,0.95575595
910128,-0.07831222,0.06352878,0.9989512
910131,-0.0722928,0.05737591,1.01746345
910133,-0.06627345,0.05737591,1.04214644
910135,-0.09035099,0.03891718,1.03597569
910138,-0.0722928,0.05122304,1.07300019
910140,-0.0722928,0.02661145,1.09151244
910142,-0.0722928,-0.00415313,1.1038537
910144,-0.0722928,-0.02876472,1.12236595
910147,-0.0722928,-0.05337632,1.12236595
910149,-0.08433157,-0.07183498,1.1161952
910151,-0.08433157,-0.1149053,1.07917094
910154,-0.05423468,-0.13336402,1.09151244
910156,-0.04219592,-0.15797561,1.08534169
910158,-0.0602541,-0.17643428,1.04831719
910160,-0.07831222,-0.18874013,1.03597569
910163,-0.07831222,-0.194893,1.0236342
910166,-0.07831222,-0.2071988,0.9989512
910168,-0.0602541,-0.21335173,0.98043895
910171,-0.05423468,-0.22565752,0.99278045
910173,-0.04821533,-0.23181039,0.98043895
910175,-0.04219592,-0.23796332,0.9742682
910178,-0.03015715,-0.25026911,0.98043895
910180,-0.03015715,-0.24411619,0.98043895
910182,-0.02413779,-0.25026911,0.9742682
910184,-0.01209903,-0.25026911,0.96809745
910187,-0.01209903,-0.26257491,0.9495852
910189,-0.00607961,-0.26872778,0.9372437
910191,-0.00006026,-0.2871865,0.9249022
910194,-0.00607961,-0.2994923,0.9125607
910196,-0.01811838,-0.3117981,0.9002192
910198,-0.03617656,-0.32410389,0.88170695
910200,-0.04821533,-0.33640969,0.86936545
910203,-0.06627345,-0.36102128,0.8631947
910205,-0.0722928,-0.3917858,0.84468257
910208,-0.07831222,-0.42870319,0.83851182
910211,-0.07831222,-0.46562058,0.84468257
910213,-0.07831222,-0.49023223,0.83851182
910215,-0.07831222,-0.51484382,0.84468257
910218,-0.08433157,-0.52714956,0.84468257
910220,-0.09035099,-0.52714956,0.85702407
910222,-0.09035099,-0.53330255,0.85085332
910224,-0.09637034,-0.53330255,0.85702407
910227,-0.10238975,-0.53330255,0.85085332
910229,-0.10238975,-0.55176121,0.85085332
910231,-0.11442852,-0.5763728,0.85085332
910234,-0.11442852,-0.60098439,0.84468257
910236,-0.11442852,-0.63174891,0.83851182
910238,-0.10238975,-0.64405471,0.85085332
910240,-0.09637034,-0.6686663,0.85085332
910243,-0.09035099,-0.68712497,0.85702407
910245,-0.09035099,-0.6932779,0.85702407
910247,-0.09035099,-0.69943082,0.8631947
910251,-0.09637034,-0.6932779,0.86936545
910253,-0.09637034,-0.6809721,0.86936545
910255,-0.11442852,-0.6686663,0.8878777
910257,-0.11442852,-0.65636051,0.9002192
910260,-0.10840911,-0.65636051,0.91873145
910262,-0.10840911,-0.66251338,0.9249022
910264,-0.10840911,-0.66251338,0.93107295
910267,-0.10238975,-0.6686663,0.9372437
910269,-0.09035099,-0.67481923,0.9495852
910271,-0.10238975,-0.6932779,0.94341445
910274,-0.10238975,-0.69943082,0.94341445
910276,-0.12044787,-0.70558369,0.93107295
910278,-0.12044787,-0.71173656,0.91873145
910280,-0.12044787,-0.71173656,0.9002192
910283,-0.12044787,-0.71173656,0.88170695
910285,-0.12646729,-0.72404242,0.89404845
910287,-0.11442852,-0.71173656,0.86936545
910290,-0.11442852,-0.70558369,0.85702407
910292,-0.10840911,-0.69943082,0.84468257
910295,-0.10840911,-0.69943082,0.82617033
910297,-0.10238975,-0.70558369,0.81382883
910300,-0.09637034,-0.6932779,0.78914583
910302,-0.09637034,-0.6932779,0.75212133
910304,-0.0602541,-0.6809721,0.74595058
910307,-0.04821533,-0.67481923,0.72126758
910309,-0.03015715,-0.67481923,0.6965847
910311,-0.02413779,-0.67481923,0.6719017
910314,-0.01209903,-0.67481923,0.65338945
910316,-0.00607961,-0.6809721,0.64104795
910318,-0.01209903,-0.70558369,0.60402346
910320,0.00595915,-0.69943082,0.62253571
910323,0.01197851,-0.69943082,0.61636496
910325,0.01197851,-0.71173656,0.61019421
910327,0.01799786,-0.72404242,0.61019421
910330,0.01799786,-0.73019528,0.61636496
910332,0.01799786,-0.73634821,0.61636496
910334,0.02401733,-0.73634821,0.59785271
910338,0.01799786,-0.73634821,0.61636496
910340,0.01799786,-0.73019528,0.62253571
910342,0.01799786,-0.73634821,0.62870646
910344,0.01799786,-0.73019528,0.62253571
910347,0.01197851,-0.73019528,0.62870646
910349,0.01197851,-0.73019528,0.62253571
910351,0.01799786,-0.71788949,0.62253571
910354,0.00595915,-0.71788949,0.64104795
910356,0.00595915,-0.71788949,0.65338945
910358,-0.00006026,-0.72404242,0.65338945
910361,-0.00006026,-0.73019528,0.66573095
910363,-0.00006026,-0.73634821,0.6719017
910365,-0.00006026,-0.74250114,0.6719017
910367,0.00595915,-0.74865401,0.6719017
910370,-0.00607961,-0.7609598,0.66573095
910372,-0.00607961,-0.76711273,0.66573095
910374,-0.01209903,-0.7732656,0.6595602
910377,-0.01209903,-0.7732656,0.6595602
910380,-0.02413779,-0.76711273,0.66573095
910382,-0.02413779,-0.76711273,0.6595602
910385,-0.02413779,-0.76711273,0.66573095
910387,-0.01811838,-0.76711273,0.65338945
910389,-0.01811838,-0.76711273,0.6472187
910391,-0.02413779,-0.76711273,0.6472187
910394,-0.02413779,-0.76711273,0.64104795
910396,-0.02413779,-0.7732656,0.6348772
910398,-0.02413779,-0.77941847,0.62870646
910401,-0.03015715,-0.7855714,0.62253571
910403,-0.03015715,-0.7855714,0.61636496
910405,-0.03015715,-0.79787719,0.61636496
910407,-0.03015715,-0.79787719,0.59785271
910410,-0.03617656,-0.79787719,0.59785271
910412,-0.03015715,-0.80403012,0.59168196
910414,-0.03015715,-0.80403012,0.59168196
910417,-0.03617656,-0.80403012,0.58551121
910419,-0.03617656,-0.81018299,0.57934046
910422,-0.03015715,-0.81018299,0.58551121
910424,-0.03015715,-0.81633592,0.58551121
910427,-0.03015715,-0.82248878,0.58551121
910429,-0.03015715,-0.82864171,0.58551121
910431,-0.03015715,-0.82864171,0.58551121
910434,-0.02413779,-0.82864171,0.57934046
910436,-0.01811838,-0.82864171,0.56699896
910438,-0.02413779,-0.83479458,0.58551121
910441,-0.02413779,-0.84094751,0.57934046
910443,-0.03015715,-0.84710038,0.57934046
910445,-0.03015715,-0.84710038,0.57934046
910447,-0.03617656,-0.8532533,0.57934046
910450,-0.03015715,-0.85940623,0.57316971
910452,-0.01811838,-0.85940623,0.58551121
910454,-0.02413779,-0.87171197,0.57316971
910457,-0.02413779,-0.87171197,0.57934046
910459,-0.03617656,-0.8778649,0.57934046
910461,-0.03617656,-0.88401783,0.58551121
910464,-0.03617656,-0.8778649,0.58551121
910467,-0.03617656,-0.88401783,0.58551121
910469,-0.04219592,-0.88401783,0.59168196
910471,-0.03617656,-0.8778649,0.58551121
910474,-0.03015715,-0.88401783,0.58551121
910476,-0.03015715,-0.88401783,0.58551121
910478,-0.03015715,-0.88401783,0.57934046
910481,-0.03015715,-0.88401783,0.57934046
910483,-0.03015715,-0.88401783,0.57934046
910485,-0.04219592,-0.89017069,0.57316971
910487,-0.01811838,-0.8778649,0.58551121
910490,-0.02413779,-0.8655591,0.59168196
910492,-0.03617656,-0.84710038,0.59785271
910494,-0.03617656,-0.83479458,0.59785271
910497,-0.03015715,-0.82864171,0.60402346
910499,-0.02413779,-0.82864171,0.59168196
910501,-0.02413779,-0.84710038,0.57316971
910503,-0.00607961,-0.83479458,0.59168196
910507,-0.00607961,-0.83479458,0.59785271
910509,-0.01811838,-0.83479458,0.59785271
910511,-0.02413779,-0.83479458,0.61019421
910514,-0.03617656,-0.82864171,0.61636496
910516,-0.03617656,-0.83479458,0.61019421
910518,-0.03617656,-0.83479458,0.59168196
910521,-0.04219592,-0.83479458,0.61019421
910523,-0.04219592,-0.84094751,0.61636496
910525,-0.04219592,-0.84710038,0.61019421
910527,-0.03617656,-0.84710038,0.61019421
910530,-0.03617656,-0.84094751,0.62253571
910532,-0.04219592,-0.82864171,0.62253571
910534,-0.04821533,-0.81633592,0.62870646
910537,-0.0602541,-0.81633592,0.6348772
910539,-0.06627345,-0.81633592,0.6472187
910541,-0.0602541,-0.81633592,0.66573095
910543,-0.05423468,-0.81633592,0.67807245
910546,-0.05423468,-0.80403012,0.69041395
910548,-0.05423468,-0.79172432,0.69041395
910551,-0.04821533,-0.77941847,0.6965847
910554,-0.04821533,-0.77941847,0.6965847
910556,-0.05423468,-0.7732656,0.6965847
910558,-0.05423468,-0.7609598,0.6965847
910561,-0.05423468,-0.75480688,0.70892608
910563,-0.05423468,-0.74250114,0.70892608
910565,-0.05423468,-0.73634821,0.71509683
910567,-0.04821533,-0.73019528,0.71509683
910570,-0.04821533,-0.71788949,0.72126758
