,X Axis,Y Axis,Z Axis
612849,0.01799786,0.00199974,-0.99419951
612851,0.01799786,-0.010306,-1.00037026
612854,0.01799786,-0.00415313,-1.00037026
612856,0.01799786,-0.010306,-1.00037026
612858,0.01799786,-0.010306,-0.99419951
612861,0.01799786,-0.010306,-1.00037026
612864,0.02401733,-0.010306,-1.00037026
612866,0.02401733,-0.00415313,-1.00037026
612869,0.02401733,-0.00415313,-1.00037026
612871,0.02401733,-0.010306,-1.00654101
612873,0.01799786,-0.00415313,-1.00654101
612876,0.01799786,-0.010306,-1.00654101
612878,0.01799786,-0.01645893,-1.00654101
612880,0.02401733,-0.010306,-1.00654101
612882,0.01799786,-0.010306,-1.01271176
612885,0.01799786,-0.00415313,-1.00654101
612887,0.03003669,-0.00415313,-1.00654101
612889,0.02401733,-0.010306,-1.00654101
612892,0.02401733,-0.010306,-1.00654101
612894,0.01799786,-0.010306,-1.00654101
612896,0.01799786,-0.010306,-1.00654101
612899,0.01799786,-0.01645893,-1.00654101
612901,0.01197851,-0.01645893,-1.00654101
612903,0.01799786,-0.01645893,-1.00037026
612907,0.01197851,-0.01645893,-1.00654101
612909,0.01799786,-0.010306,-1.00037026
612911,0.01799786,-0.010306,-1.00037026
612913,0.01799786,-0.01645893,-1.00037026
612916,0.01799786,-0.01645893,-1.00654101
612918,0.01197851,-0.0226118,-1.01271176
612920,0.01799786,-0.01645893,-1.00037026
612923,0.01799786,-0.0226118,-1.00654101
612925,0.01799786,-0.0226118,-1.00654101
612927,0.01799786,-0.01645893,-1.00654101
612930,0.01799786,-0.01645893,-1.00037026
612932,0.01799786,-0.010306,-1.00654101
612934,0.01799786,-0.01645893,-1.01271176
612937,0.01799786,-0.010306,-1.00037026
612939,0.01799786,-0.010306,-1.00654101
612941,0.01799786,-0.010306,-1.00037026
612944,0.01799786,-0.010306,-1.00037026
612946,0.01799786,-0.010306,-1.00037026
612948,0.02401733,-0.00415313,-1.00037026
612951,0.02401733,-0.010306,-1.00654101
612954,0.01799786,-0.00415313,-1.00654101
612956,0.02401733,-0.00415313,-1.00654101
612958,0.01799786,-0.00415313,-1.00654101
612961,0.02401733,-0.00415313,-1.00654101
612963,0.02401733,0.00199974,-1.00654101
612965,0.02401733,-0.00415313,-1.00037026
612968,0.03003669,0.00199974,-1.00037026
612970,0.01799786,-0.010306,-1.00037026
612972,0.01799786,-0.010306,-1.00037026
612974,0.01799786,-0.010306,-1.00037026
612977,0.01799786,-0.010306,-1.00037026
612979,0.01197851,-0.010306,-1.00654101
612981,0.01197851,-0.01645893,-1.00654101
612984,0.02401733,0.00199974,-1.00037026
612986,0.01799786,-0.010306,-1.00654101
612988,0.01799786,-0.010306,-1.00654101
612992,0.01799786,-0.010306,-1.00654101
612994,0.01799786,-0.010306,-1.00654101
612996,0.02401733,-0.010306,-1.00654101
612999,0.02401733,-0.010306,-1.01271176
613001,0.01197851,-0.010306,-1.00037026
613003,0.02401733,-0.010306,-1.00654101
613005,0.02401733,-0.01645893,-1.00654101
613008,0.02401733,-0.01645893,-1.00654101
613010,0.02401733,-0.01645893,-1.00654101
613012,0.02401733,-0.01645893,-1.00654101
613015,0.01799786,-0.01645893,-1.00037026
613017,0.00595915,-0.0226118,-1.01271176
613019,0.02401733,-0.010306,-0.99419951
613022,0.01799786,-0.00415313,-0.99419951
613024,0.01799786,-0.010306,-1.00037026
613026,0.02401733,-0.010306,-1.00037026
613028,0.02401733,-0.010306,-1.00037026
613031,0.02401733,-0.00415313,-1.00037026
613033,0.00595915,-0.0226118,-1.00654101
613036,0.02401733,-0.010306,-1.00037026
613039,0.01799786,-0.010306,-1.00037026
613041,0.01799786,-0.010306,-1.00037026
613043,0.01799786,-0.010306,-1.00037026
613046,0.01799786,-0.01645893,-1.00037026
613048,0.01799786,-0.010306,-1.00037026
613050,0.00595915,-0.03491759,-1.00654101
613053,0.02401733,-0.010306,-1.00037026
613055,0.02401733,-0.010306,-1.00037026
613057,0.01799786,-0.01645893,-1.00654101
613059,0.02401733,-0.010306,-1.00654101
613062,0.01799786,-0.010306,-1.00654101
613064,0.01799786,-0.01645893,-1.00654101
613066,0.01197851,-0.02876472,-1.01271176
613069,0.01799786,-0.010306,-1.00037026
613071,0.01799786,-0.010306,-1.00654101
613073,0.01799786,-0.01645893,-1.00037026
613076,0.02401733,-0.010306,-1.00654101
613079,0.01799786,-0.010306,-1.00654101
613081,0.01799786,-0.010306,-1.00654101
613084,0.02401733,-0.01645893,-1.00654101
613086,0.01799786,-0.01645893,-1.00037026
613088,0.01799786,-0.010306,-1.00037026
613090,0.02401733,-0.010306,-1.00654101
613093,0.01799786,-0.010306,-1.00037026
613095,0.01799786,-0.010306,-1.00654101
613097,0.01799786,-0.010306,-1.00654101
613100,0.02401733,-0.00415313,-1.00654101
613102,0.02401733,-0.00415313,-1.00037026
613104,0.02401733,-0.010306,-1.00037026
613107,0.01799786,-0.010306,-1.00654101
613109,0.01799786,-0.010306,-1.00037026
613111,0.01799786,-0.010306,-1.00037026
613114,0.02401733,-0.010306,-1.00654101
613116,0.03003669,-0.010306,-1.00037026
613118,0.02401733,-0.010306,-1.00654101
613121,0.02401733,-0.010306,-1.00654101
613124,0.02401733,-0.01645893,-1.00654101
613126,0.02401733,-0.01645893,-1.00037026
613128,0.01799786,-0.01645893,-1.00037026
613131,0.01799786,-0.01645893,-1.00654101
613133,0.02401733,-0.010306,-1.00654101
613135,0.02401733,-0.010306,-1.00654101
613138,0.02401733,-0.01645893,-1.00654101
613140,0.03003669,-0.01645893,-1.00037026
613142,0.02401733,-0.010306,-1.00654101
613144,0.02401733,-0.010306,-1.01271176
613147,0.01799786,-0.01645893,-1.01271176
613149,0.02401733,-0.010306,-1.00654101
613151,0.02401733,-0.010306,-1.00037026
613154,0.01799786,-0.010306,-1.00654101
613156,0.02401733,-0.010306,-1.00037026
613158,0.02401733,-0.010306,-1.00037026
613161,0.02401733,-0.010306,-1.00037026
613164,0.02401733,-0.01645893,-1.00654101
613166,0.02401733,-0.01645893,-1.00654101
613168,0.01799786,-0.01645893,-1.00037026
613171,0.01799786,-0.010306,-1.00654101
613173,0.01799786,-0.010306,-1.00654101
613175,0.01799786,-0.00415313,-1.00654101
613178,0.01799786,-0.00415313,-1.01271176
613180,0.02401733,-0.00415313,-1.00654101
613182,0.01799786,-0.010306,-1.00654101
613185,0.01197851,-0.01645893,-1.01271176
613187,0.02401733,-0.00415313,-1.00654101
613189,0.02401733,-0.010306,-1.01271176
613191,0.02401733,-0.010306,-1.01271176
613194,0.02401733,-0.010306,-1.00037026
613196,0.02401733,-0.010306,-1.00037026
613198,0.02401733,-0.01645893,-1.00037026
613201,0.02401733,-0.0226118,-1.00654101
613203,0.02401733,-0.010306,-1.00037026
613206,0.02401733,-0.010306,-0.99419951
613209,0.02401733,-0.010306,-0.99419951
613211,0.01799786,-0.010306,-1.00654101
613213,0.01799786,-0.010306,-1.00654101
613215,0.02401733,-0.010306,-1.00654101
613218,0.03003669,-0.00415313,-1.00654101
613220,0.01799786,-0.00415313,-1.00654101
613222,0.01799786,-0.010306,-1.00654101
613225,0.01799786,-0.01645893,-1.00654101
613227,0.01799786,-0.01645893,-1.00654101
613229,0.01799786,-0.010306,-1.00654101
613232,0.01799786,-0.01645893,-1.00654101
613234,0.03605604,-0.00415313,-1.00037026
613236,0.01799786,-0.010306,-1.01271176
613239,0.01799786,-0.010306,-1.01271176
613241,0.01799786,-0.010306,-1.00654101
613243,0.01799786,-0.01645893,-1.00654101
613245,0.01799786,-0.01645893,-1.00654101
613249,0.01799786,-0.01645893,-1.00654101
613251,0.01799786,-0.00415313,-0.99419951
613253,0.01799786,-0.01645893,-1.00037026
613256,0.02401733,-0.010306,-1.00037026
613258,0.01799786,-0.010306,-1.00037026
613260,0.02401733,-0.01645893,-1.00037026
613263,0.02401733,-0.010306,-1.00037026
613265,0.01799786,-0.010306,-1.00037026
613267,0.01197851,-0.010306,-1.00037026
613270,0.02401733,-0.010306,-1.00037026
613272,0.02401733,-0.010306,-1.00654101
613274,0.01799786,-0.010306,-1.00037026
613276,0.01799786,-0.00415313,-1.00037026
613279,0.01799786,-0.010306,-1.00037026
613281,0.01799786,-0.00415313,-1.00654101
613283,0.00595915,-0.01645893,-1.01271176
613286,0.02401733,-0.00415313,-1.00037026
613288,0.01799786,-0.010306,-1.00037026
613291,0.02401733,-0.010306,-1.00654101
613294,0.02401733,-0.010306,-1.00654101
613296,0.02401733,-0.010306,-1.00654101
613298,0.01799786,-0.010306,-1.00654101
613300,-0.00006026,-0.02876472,-1.01271176
613303,0.01799786,-0.01645893,-1.00037026
613305,0.01799786,-0.01645893,-1.00037026
613307,0.01197851,-0.01645893,-0.99419951
613310,0.01799786,-0.01645893,-0.99419951
613312,0.01799786,-0.010306,-1.00037026
613314,0.01799786,-0.010306,-1.00654101
613317,0.00595915,-0.02876472,-1.01888251
613319,0.01799786,-0.010306,-1.01271176
613321,0.01799786,-0.01645893,-1.00654101
613324,0.01197851,-0.010306,-1.00654101
613326,0.01799786,-0.010306,-1.00654101
613328,0.02401733,-0.010306,-1.00654101
613330,0.02401733,-0.01645893,-1.00654101
613334,0.02401733,-0.0226118,-1.01271176
613336,0.02401733,-0.010306,-1.00037026
613338,0.02401733,-0.010306,-1.00037026
613341,0.02401733,-0.010306,-1.00037026
613343,0.01799786,-0.010306,-1.00654101
613345,0.01799786,-0.010306,-1.00654101
613348,0.01799786,-0.010306,-1.00037026
613350,0.03003669,-0.010306,-1.00654101
613352,0.02401733,-0.010306,-1.00037026
613354,0.01799786,-0.010306,-1.00654101
613357,0.01799786,-0.010306,-1.00654101
613359,0.01799786,-0.010306,-1.00654101
613361,0.01799786,-0.010306,-1.00654101
613364,0.01799786,-0.010306,-1.00037026
613366,0.02401733,-0.00415313,-0.99419951
613368,0.01799786,-0.010306,-1.00037026
613371,0.01799786,-0.010306,-1.00037026
613373,0.01799786,-0.010306,-1.00654101
613376,0.01799786,-0.01645893,-1.00654101
613379,0.01799786,-0.01645893,-1.00654101
613381,0.01799786,-0.01645893,-1.00654101
613383,0.03003669,-0.010306,-1.00037026
613385,0.01799786,-0.01645893,-1.00037026
613388,0.01799786,-0.010306,-1.00654101
613390,0.01799786,-0.01645893,-1.00654101
613392,0.01799786,-0.010306,-1.00654101
613395,0.01799786,-0.010306,-1.00037026
613397,0.01799786,-0.010306,-1.00037026
613399,0.03003669,-0.00415313,-1.00037026
613402,0.02401733,-0.00415313,-1.00037026
613404,0.01799786,-0.010306,-1.00037026
613406,0.02401733,-0.010306,-1.00654101
613409,0.02401733,-0.00415313,-1.00037026
613411,0.02401733,-0.010306,-1.00037026
613413,0.02401733,-0.010306,-1.00654101
613415,0.01799786,-0.00415313,-1.00037026
613419,0.02401733,-0.00415313,-1.00037026
613421,0.02401733,-0.010306,-1.00037026
613423,0.02401733,-0.010306,-1.00037026
613426,0.02401733,-0.010306,-1.00037026
613428,0.02401733,-0.01645893,-1.00654101
613430,0.01799786,-0.010306,-1.00654101
613433,0.01799786,-0.010306,-1.00654101
613435,0.01799786,-0.00415313,-1.00037026
613437,0.01799786,-0.010306,-1.00654101
613440,0.02401733,-0.01645893,-1.00654101
613442,0.02401733,-0.01645893,-1.00037026
613444,0.01799786,-0.010306,-1.00654101
613446,0.01799786,-0.01645893,-1.00654101
613449,0.01799786,-0.01645893,-1.00654101
613451,0.01799786,-0.01645893,-1.00037026
613453,0.01799786,-0.010306,-1.00654101
613456,0.01799786,-0.010306,-1.00654101
613458,0.01799786,-0.010306,-1.00654101
613460,0.01799786,-0.010306,-1.00654101
613464,0.02401733,-0.010306,-1.00654101
613466,0.02401733,-0.010306,-1.00654101
613468,0.01799786,-0.01645893,-1.01271176
613471,0.02401733,-0.010306,-1.00654101
613473,0.01799786,-0.010306,-1.00654101
613475,0.01799786,-0.010306,-1.00654101
613477,0.01799786,-0.01645893,-1.00654101
613480,0.01799786,-0.01645893,-1.00037026
613482,0.01799786,-0.01645893,-1.01271176
613484,0.01799786,-0.0226118,-1.01888251
613487,0.01799786,-0.010306,-1.00654101
613489,0.01799786,-0.01645893,-1.01271176
613491,0.01799786,-0.010306,-1.01271176
613494,0.02401733,-0.010306,-1.00654101
613496,0.02401733,-0.010306,-1.00654101
613498,0.01799786,-0.00415313,-1.00654101
613501,0.02401733,-0.010306,-1.01271176
613504,0.02401733,-0.00415313,-1.01271176
613506,0.01799786,-0.010306,-1.00654101
613508,0.01799786,-0.00415313,-1.00037026
613511,0.01799786,-0.00415313,-1.00037026
613513,0.01799786,-0.010306,-1.00037026
613515,0.01799786,-0.00415313,-1.00654101
613518,0.03003669,0.00199974,-1.00654101
613520,0.02401733,-0.00415313,-1.00654101
613522,0.03003669,-0.00415313,-1.00037026
613525,0.02401733,-0.00415313,-1.00654101
613527,0.01799786,-0.010306,-1.00654101
613529,0.01799786,-0.010306,-1.00654101
613532,0.02401733,-0.010306,-1.00037026
613534,0.03003669,0.00815272,-1.00037026
613536,0.02401733,-0.010306,-1.00654101
613538,0.02401733,-0.010306,-1.00037026
613541,0.01799786,-0.010306,-1.00037026
613543,0.01799786,-0.010306,-1.01271176
613545,0.01799786,-0.010306,-1.01888251
613549,0.01799786,-0.010306,-1.01888251
613551,0.01197851,-0.010306,-1.00654101
613553,0.02401733,-0.010306,-1.00654101
613556,0.02401733,-0.010306,-1.00654101
613558,0.02401733,-0.01645893,-1.00654101
613560,0.02401733,-0.01645893,-1.00654101
613562,0.01799786,-0.01645893,-1.00654101
613565,0.01799786,-0.01645893,-1.00037026
613567,0.00595915,-0.03491759,-1.01271176
613569,0.01799786,-0.01645893,-1.00654101
613572,0.01799786,-0.01645893,-1.00654101
613574,0.01799786,-0.010306,-1.00654101
613576,0.02401733,-0.010306,-1.00037026
613579,0.01799786,-0.010306,-1.00654101
613581,0.02401733,-0.010306,-1.00037026
613583,0.00595915,-0.03491759,-1.01271176
613585,0.02401733,-0.010306,-0.99419951
613588,0.02401733,-0.010306,-1.00037026
613591,0.02401733,-0.010306,-1.00654101
613593,0.01799786,-0.010306,-1.00654101
613596,0.02401733,-0.01645893,-1.00654101
613598,0.01799786,-0.01645893,-1.00037026
613600,0.00595915,-0.03491759,-1.01271176
613603,0.02401733,-0.010306,-1.00654101
613605,0.02401733,-0.010306,-1.00037026
613607,0.02401733,-0.01645893,-1.00037026
613609,0.02401733,-0.010306,-1.00037026
613612,0.01799786,-0.010306,-1.00037026
613614,0.02401733,-0.010306,-1.00037026
613616,0.02401733,-0.01645893,-1.00654101
613619,0.02401733,-0.010306,-1.00654101
613621,0.01799786,-0.010306,-1.00654101
613623,0.01799786,-0.01645893,-1.00037026
613626,0.01799786,-0.01645893,-1.00654101
613628,0.01799786,-0.01645893,-1.00037026
613630,0.01799786,-0.01645893,-1.00037026
613634,0.02401733,-0.01645893,-1.00037026
613636,0.01799786,-0.010306,-1.00037026
613638,0.01799786,-0.010306,-1.00037026
613640,0.01799786,-0.010306,-1.00037026
613643,0.01799786,-0.010306,-1.00037026
613645,0.01799786,-0.01645893,-1.00654101
613647,0.01799786,-0.01645893,-1.00654101
613650,0.02401733,-0.010306,-0.99419951
613652,0.02401733,-0.010306,-1.00654101
613654,0.02401733,-0.010306,-1.00037026
613657,0.02401733,-0.01645893,-1.00037026
613659,0.01799786,-0.010306,-1.00037026
613661,0.01799786,-0.010306,-1.00654101
613664,0.02401733,-0.010306,-1.00037026
613666,0.02401733,-0.010306,-1.00037026
613668,0.02401733,-0.010306,-1.00037026
613670,0.01799786,-0.00415313,-1.00654101
613673,0.01799786,-0.010306,-1.00654101
613676,0.01799786,-0.010306,-1.00654101
613678,0.01799786,-0.010306,-1.00654101
613681,0.02401733,-0.010306,-1.00037026
613683,0.02401733,-0.00415313,-0.99419951
613685,0.02401733,-0.00415313,-0.99419951
613688,0.01799786,-0.00415313,-0.99419951
613690,0.02401733,-0.010306,-0.99419951
613692,0.01799786,-0.010306,-1.00037026
613694,0.01799786,-0.010306,-1.00654101
613697,0.01799786,-0.00415313,-1.00654101
613699,0.01799786,-0.00415313,-1.00654101
613701,0.01799786,-0.00415313,-1.00037026
613704,0.02401733,-0.00415313,-1.00654101
613706,0.02401733,-0.010306,-1.00654101
613708,0.02401733,-0.010306,-1.00654101
613711,0.02401733,-0.01645893,-1.00037026
613713,0.02401733,-0.01645893,-1.00037026
613715,0.02401733,-0.01645893,-1.00037026
613718,0.01799786,-0.01645893,-1.00654101
613721,0.02401733,-0.010306,-1.00037026
613723,0.02401733,-0.01645893,-1.00037026
613725,0.02401733,-0.010306,-1.00037026
613728,0.02401733,-0.010306,-1.00037026
613730,0.02401733,-0.01645893,-1.00037026
613732,0.01799786,-0.010306,-1.00654101
613734,0.01799786,-0.0226118,-1.00654101
613737,0.01799786,-0.01645893,-1.00037026
613739,0.01799786,-0.010306,-1.00037026
613741,0.01799786,-0.010306,-1.00037026
613744,0.01799786,-0.01645893,-1.00654101
613746,0.01799786,-0.01645893,-1.00654101
613748,0.02401733,-0.01645893,-1.00654101
613751,0.02401733,-0.01645893,-1.01271176
613753,0.01799786,-0.010306,-1.00654101
613755,0.01799786,-0.01645893,-1.00654101
613758,0.01197851,-0.01645893,-1.00654101
613761,0.01799786,-0.010306,-1.00654101
613763,0.01799786,-0.01645893,-1.00654101
613766,0.01799786,-0.01645893,-1.00654101
613768,0.02401733,-0.00415313,-1.00654101
613770,0.01197851,-0.010306,-1.00037026
613772,0.01799786,-0.01645893,-1.00654101
613775,0.01799786,-0.01645893,-1.00654101
613777,0.01799786,-0.010306,-1.00654101
613779,0.01799786,-0.010306,-1.00037026
613782,0.02401733,-0.010306,-1.00654101
613784,0.03003669,0.00815272,-1.00037026
613786,0.02401733,-0.00415313,-1.00037026
613789,0.02401733,-0.00415313,-1.00037026
613791,0.01799786,-0.00415313,-1.00654101
613793,0.01799786,-0.00415313,-1.00654101
613795,0.01799786,-0.00415313,-1.00654101
613798,0.01799786,-0.00415313,-1.00654101
613800,0.01197851,0.00199974,-1.00037026
613803,0.01799786,0.00199974,-1.00037026
613806,0.01799786,-0.00415313,-1.00037026
613808,0.02401733,-0.010306,-1.00037026
613810,0.01799786,0.00199974,-1.00037026
613813,0.01799786,-0.00415313,-1.00654101
613815,0.01799786,-0.010306,-1.00654101
613817,0.01197851,-0.01645893,-1.00037026
613820,0.02401733,-0.010306,-1.00037026
613822,0.02401733,-0.010306,-1.00037026
613824,0.02401733,-0.010306,-1.00037026
613826,0.02401733,-0.00415313,-1.00037026
613829,0.02401733,-0.010306,-1.00037026
613831,0.02401733,-0.01645893,-1.00037026
613833,0.00595915,-0.02876472,-1.01271176
613836,0.02401733,-0.00415313,-1.00654101
613838,0.01799786,-0.010306,-1.01271176
613840,0.01799786,-0.010306,-1.00654101
613843,0.01799786,-0.01645893,-1.00654101
613846,0.01799786,-0.01645893,-1.01271176
613848,0.01799786,-0.01645893,-1.01271176
613851,-0.00006026,-0.03491759,-1.01888251
613853,0.02401733,-0.01645893,-1.00654101
613855,0.02401733,-0.01645893,-1.00654101
613857,0.01799786,-0.01645893,-1.00654101
613860,0.01799786,-0.01645893,-1.00654101
613862,0.01799786,-0.010306,-1.00654101
613864,0.01799786,-0.01645893,-1.00654101
613867,0.00595915,-0.03491759,-1.01271176
613869,0.01799786,-0.010306,-1.00654101
613871,0.02401733,-0.010306,-1.00654101
613874,0.01799786,-0.00415313,-1.00037026
613876,0.01799786,-0.010306,-1.00654101
613878,0.01799786,-0.010306,-1.00654101
613881,0.02401733,-0.010306,-1.00037026
613883,0.02401733,-0.01645893,-1.00654101
613885,0.02401733,-0.00415313,-1.00037026
